match_id,period,possession,pos_team,opp_team_id,start_x,start_y,zx,zy,zone_id,start_minute_evt,a_type,y_shot_for,p_rf
3764237,2,124,1475,969,55.8,68.5,5.0,6.0,5_6,47.0,Ball Recovery,0,0.0941633477677504
3764237,2,125,969,1475,64.3,25.8,6.0,2.0,6_2,47.0,Duel,0,0.08547163764326983
3764237,2,126,1475,969,31.7,68.0,3.0,6.0,3_6,48.0,Pass,0,0.07718132685265063
3764237,2,127,969,1475,50.9,60.8,5.0,6.0,5_6,48.0,Pass,0,0.1039093134258867
3764237,2,128,1475,969,20.5,0.1,2.0,0.0,2_0,49.0,Pass,0,0.013153934976433301
3764237,2,129,1475,969,40.8,0.1,4.0,0.0,4_0,49.0,Pass,0,0.13609614485525146
3764237,2,130,1475,969,54.1,0.1,5.0,0.0,5_0,49.0,Pass,0,0.10185229437101267
3764237,2,131,969,1475,21.9,0.1,2.0,0.0,2_0,50.0,Pass,0,0.014769906060189821
3764237,2,132,969,1475,10.1,47.5,1.0,4.0,1_4,50.0,Ball Receipt*,0,0.007508508233119739
3764237,2,133,969,1475,10.1,47.5,1.0,4.0,1_4,50.0,Pass,0,0.08491103295174755
3764237,2,134,969,1475,14.4,24.5,1.0,2.0,1_2,50.0,Ball Receipt*,0,0.004587157473352667
3764237,2,135,969,1475,22.4,20.3,2.0,2.0,2_2,50.0,Pass,0,0.016085005225197083
3764237,2,136,969,1475,43.4,3.7,4.0,0.0,4_0,50.0,Pass,0,0.11500008915196012
3764237,2,137,1475,969,67.9,66.4,6.0,6.0,6_6,50.0,Duel,0,0.4886740024602671
3764237,2,138,969,1475,45.2,29.4,4.0,2.0,4_2,51.0,Ball Recovery,0,0.10070359361302403
3764237,2,139,1475,969,3.0,73.1,0.0,7.0,0_7,51.0,Ball Recovery,0,0.05544258933980803
3764237,2,140,969,1475,18.0,9.7,1.0,0.0,1_0,51.0,Duel,0,0.05072978478064845
3764237,2,141,969,1475,21.0,7.0,2.0,0.0,2_0,52.0,Pass,0,0.01498302917003707
3764237,2,142,1475,969,35.0,0.1,3.0,0.0,3_0,52.0,Pass,0,0.04095168974365587
3764237,2,143,1475,969,56.5,8.3,5.0,0.0,5_0,53.0,Pass,0,0.19385642267530812
3764237,2,144,1475,969,75.8,0.1,7.0,0.0,7_0,53.0,Pass,1,0.6334513080335837
3764237,2,146,969,1475,18.2,24.0,1.0,2.0,1_2,53.0,Ball Receipt*,0,0.0019164269711622666
3764237,2,147,969,1475,26.8,20.9,2.0,2.0,2_2,53.0,Pass,0,0.019873971012198465
3764237,2,148,969,1475,41.8,0.1,4.0,0.0,4_0,54.0,Pass,0,0.08155715174092473
3764237,2,149,969,1475,52.2,0.1,5.0,0.0,5_0,54.0,Pass,0,0.03343347520587506
3764237,2,150,1475,969,28.0,75.9,2.0,7.0,2_7,54.0,Pass,0,0.03528751996840755
3764237,2,151,969,1475,39.7,19.6,3.0,1.0,3_1,54.0,Ball Recovery,0,0.07479893008478201
3764237,2,152,1475,969,25.9,39.8,2.0,3.0,2_3,55.0,Pass,0,0.07216660417289904
3764237,2,153,1475,969,49.9,80.0,4.0,7.0,4_7,55.0,Pass,0,0.06282090069779069
3764237,2,154,969,1475,28.5,80.0,2.0,7.0,2_7,56.0,Pass,1,0.4965825221268412
3764237,2,155,1475,969,12.3,31.4,1.0,3.0,1_3,56.0,Ball Receipt*,0,0.00786791179303384
3764237,2,156,969,1475,49.0,11.2,4.0,1.0,4_1,57.0,Ball Recovery,0,0.06575324578668638
3764237,2,157,1475,969,21.0,75.9,2.0,7.0,2_7,57.0,Ball Recovery,0,0.05888312382284632
3764237,2,158,1475,969,17.7,77.1,1.0,7.0,1_7,57.0,Pass,0,0.016709378854051996
3764237,2,160,969,1475,21.4,58.2,2.0,5.0,2_5,58.0,Ball Receipt*,0,0.016450610156973147
3764237,2,161,969,1475,24.0,52.4,2.0,5.0,2_5,58.0,Pass,0,0.06993836462673811
3764237,2,162,969,1475,15.6,22.4,1.0,2.0,1_2,58.0,Ball Receipt*,0,0.0009313392518640211
3764237,2,163,969,1475,15.6,23.7,1.0,2.0,1_2,58.0,Pass,0,0.015913774003221012
3764237,2,164,969,1475,24.0,41.7,2.0,4.0,2_4,58.0,Pass,0,0.05833047251230097
3764237,2,165,969,1475,38.0,3.7,3.0,0.0,3_0,58.0,Pass,0,0.051109070828934816
3764237,2,166,1475,969,42.9,47.3,4.0,4.0,4_4,58.0,Pass,0,0.15403858004718446
3764237,2,167,1475,969,77.7,53.1,7.0,5.0,7_5,58.0,Pass,1,0.7610032866878019
3764237,2,168,969,1475,60.0,40.0,5.0,3.0,5_3,59.0,Pass,0,0.01891628621522977
3764237,2,169,1475,969,47.1,19.5,4.0,1.0,4_1,60.0,Pass,1,0.6112466427554019
3764237,2,170,969,1475,11.0,22.8,1.0,2.0,1_2,60.0,Ball Receipt*,0,0.0009313392518640211
3764237,2,171,1475,969,27.5,69.7,2.0,6.0,2_6,60.0,Pass,0,0.16763260333555816
3764237,2,172,969,1475,26.8,80.0,2.0,7.0,2_7,61.0,Pass,0,0.2862089402591353
3764237,2,173,1475,969,33.3,36.8,3.0,3.0,3_3,61.0,Ball Recovery,0,0.28841585723622465
3764237,2,174,1475,969,112.2,0.1,11.0,0.0,11_0,62.0,Pass,0,0.4343793252634238
3764237,2,175,969,1475,20.3,50.3,2.0,5.0,2_5,62.0,Ball Recovery,0,0.04374830886239132
3764237,2,176,969,1475,28.5,58.3,2.0,5.0,2_5,62.0,Ball Receipt*,0,0.0323096388808538
3764237,2,177,1475,969,51.6,0.1,5.0,0.0,5_0,62.0,Pass,0,0.12204627028241273
3764237,2,178,1475,969,120.0,80.0,11.0,7.0,11_7,63.0,Pass,0,0.8307546928124411
3764237,2,179,969,1475,15.8,0.1,1.0,0.0,1_0,64.0,Pass,0,0.008899635352649257
3764237,2,180,1475,969,93.7,75.2,9.0,7.0,9_7,64.0,Pass,0,0.25097919932124535
3764237,2,181,969,1475,9.1,0.1,0.0,0.0,0_0,65.0,Pass,0,0.012426246772178726
3764237,2,182,969,1475,22.8,7.2,2.0,0.0,2_0,66.0,Referee Ball-Drop,0,0.014503526158502563
3764237,2,183,1475,969,97.3,72.9,9.0,7.0,9_7,66.0,Referee Ball-Drop,0,0.15844537933616024
3764237,2,184,969,1475,35.2,72.0,3.0,7.0,3_7,67.0,Ball Receipt*,0,0.009347782556692831
3764237,2,185,969,1475,56.9,80.0,5.0,7.0,5_7,67.0,Pass,0,0.025300925429840672
3764237,2,186,1475,969,21.4,80.0,2.0,7.0,2_7,67.0,Pass,0,0.021704173053711733
3764237,2,187,969,1475,50.6,3.4,5.0,0.0,5_0,68.0,Pass,0,0.06075791268859484
3764237,2,188,969,1475,100.3,0.1,10.0,0.0,10_0,68.0,Pass,0,0.3122160189885559
3764237,2,189,1475,969,16.5,55.0,1.0,5.0,1_5,69.0,Ball Receipt*,0,0.006493732426869253
3764237,2,190,1475,969,120.0,0.1,11.0,0.0,11_0,70.0,Pass,1,0.7625335908327157
3764237,2,191,969,1475,23.1,6.7,2.0,0.0,2_0,70.0,Ball Recovery,0,0.02022172365085774
3764237,2,192,1475,969,64.1,0.1,6.0,0.0,6_0,71.0,Pass,1,0.5479576648141826
3764237,2,194,969,1475,35.2,47.5,3.0,4.0,3_4,71.0,Ball Receipt*,0,0.01738470475087249
3764237,2,195,969,1475,35.2,47.5,3.0,4.0,3_4,71.0,Pass,0,0.10581721444247245
3764237,2,196,969,1475,32.7,34.9,3.0,3.0,3_3,71.0,Pass,0,0.08897800994515044
3764237,2,197,969,1475,27.0,53.3,2.0,5.0,2_5,71.0,Pass,0,0.05898729282086367
3764237,2,198,969,1475,36.1,34.0,3.0,3.0,3_3,71.0,Pass,0,0.10461383597478732
3764237,2,199,969,1475,50.2,5.1,5.0,0.0,5_0,71.0,Pass,0,0.08891273518020121
3764237,2,200,969,1475,53.0,0.9,5.0,0.0,5_0,71.0,Pass,0,0.03699340531618566
3764237,2,201,969,1475,56.4,9.7,5.0,0.0,5_0,72.0,Pass,0,0.0803339287379679
3764237,2,202,969,1475,55.5,20.3,5.0,2.0,5_2,72.0,Pass,0,0.037565909565951065
3764237,2,203,969,1475,31.5,80.0,3.0,7.0,3_7,72.0,Pass,0,0.04354510621787125
3764237,2,204,969,1475,40.1,70.6,4.0,7.0,4_7,73.0,Pass,0,0.0482247092101485
3764237,2,205,1475,969,15.6,23.5,1.0,2.0,1_2,73.0,Pass,0,0.03853431011015873
3764237,2,206,1475,969,93.3,80.0,9.0,7.0,9_7,74.0,Pass,0,0.20033943313662766
3764237,2,207,1475,969,104.5,8.3,10.0,0.0,10_0,76.0,Pass,0,0.5602581974860367
3764237,2,208,969,1475,50.1,21.6,5.0,2.0,5_2,76.0,Ball Receipt*,0,0.005014728147749356
3764237,2,209,1475,969,73.4,61.7,7.0,6.0,7_6,76.0,Duel,0,0.2748620843395662
3764237,2,210,1475,969,108.2,80.0,10.0,7.0,10_7,77.0,Pass,0,0.2700298976609751
3764237,2,211,1475,969,120.0,80.0,11.0,7.0,11_7,77.0,Pass,0,0.7745045789059326
3764237,2,212,969,1475,18.0,29.6,1.0,2.0,1_2,78.0,Ball Receipt*,0,0.0034372066238209987
3764237,2,213,1475,969,111.2,56.4,11.0,5.0,11_5,78.0,Ball Recovery,1,0.7492583243891116
3764237,2,214,969,1475,60.0,40.0,5.0,3.0,5_3,79.0,Pass,0,0.019555004871496095
3764237,2,215,969,1475,112.6,80.0,11.0,7.0,11_7,79.0,Pass,0,0.45474706596809733
3764237,2,216,1475,969,28.7,60.5,2.0,6.0,2_6,79.0,Ball Receipt*,0,0.0680950690227762
3764237,2,217,1475,969,63.2,37.2,6.0,3.0,6_3,81.0,Pass,0,0.38902814162819316
3764237,2,218,969,1475,18.9,62.9,1.0,6.0,1_6,81.0,Interception,0,0.048026855895948246
3764237,2,219,1475,969,62.0,19.8,6.0,1.0,6_1,81.0,Ball Recovery,0,0.1529071355484877
3764237,2,220,969,1475,8.9,15.4,0.0,1.0,0_1,81.0,Duel,0,0.017189045573792024
3764237,2,221,1475,969,78.6,58.0,7.0,5.0,7_5,82.0,Ball Recovery,0,0.30875841905592366
3764237,2,222,969,1475,34.7,65.3,3.0,6.0,3_6,82.0,Ball Recovery,0,0.03494516846214728
3764237,2,223,1475,969,19.8,55.6,1.0,5.0,1_5,83.0,Ball Receipt*,0,0.01744615492609631
3764237,2,224,969,1475,58.1,16.3,5.0,1.0,5_1,83.0,Ball Recovery,0,0.07658633648479786
3764237,2,225,1475,969,46.2,52.2,4.0,5.0,4_5,83.0,Pass,0,0.1726254649007155
3764237,2,226,969,1475,5.8,37.3,0.0,3.0,0_3,83.0,Ball Recovery,0,0.04810468510768188
3764237,2,227,1475,969,35.4,14.9,3.0,1.0,3_1,85.0,Pass,0,0.34734180304719703
3764237,2,228,969,1475,8.2,80.0,0.0,7.0,0_7,85.0,Pass,0,0.028634623302966636
3764237,2,229,1475,969,25.9,66.2,2.0,6.0,2_6,85.0,Pass,0,0.09312413548671866
3764237,2,230,969,1475,93.0,71.8,9.0,7.0,9_7,86.0,Pass,0,0.22694516012117114
3764237,2,231,969,1475,105.4,35.1,10.0,3.0,10_3,87.0,Referee Ball-Drop,0,0.09345756357037473
3764237,2,232,1475,969,14.7,45.0,1.0,4.0,1_4,87.0,Referee Ball-Drop,0,0.036963856479741916
3764237,2,233,1475,969,110.7,0.1,11.0,0.0,11_0,87.0,Pass,1,0.6334709359670945
3764237,2,234,969,1475,65.8,28.7,6.0,2.0,6_2,88.0,Ball Receipt*,0,0.04126950992307414
3764237,2,235,1475,969,9.8,8.1,0.0,0.0,0_0,89.0,Pass,0,0.042763047074481905
3764237,2,236,1475,969,63.2,9.0,6.0,0.0,6_0,89.0,Pass,0,0.2586395415154578
3764237,2,237,969,1475,93.0,43.6,9.0,4.0,9_4,90.0,Ball Receipt*,0,0.1054026180898253
3764237,2,238,1475,969,28.0,62.6,2.0,6.0,2_6,90.0,Ball Receipt*,0,0.03865047968718974
3764237,2,239,969,1475,50.6,80.0,5.0,7.0,5_7,91.0,Pass,0,0.025092005694334483
3764237,2,240,1475,969,56.7,16.9,5.0,1.0,5_1,91.0,Duel,0,0.2102695411562285
3764237,2,241,969,1475,66.4,80.0,6.0,7.0,6_7,91.0,Pass,0,0.09321386866549268
3764237,2,242,1475,969,30.5,21.1,3.0,2.0,3_2,92.0,Ball Recovery,0,0.1326938460399083
3764237,2,243,969,1475,29.1,0.1,2.0,0.0,2_0,92.0,Pass,0,0.025687810760019116
3764237,2,244,969,1475,70.2,6.7,7.0,0.0,7_0,93.0,Pass,0,0.24603647499969647
3764238,1,2,972,968,61.0,40.1,6.0,4.0,6_4,0.0,Pass,0,0.0227294037612882
3764238,1,90,968,972,66.8,14.2,6.0,1.0,6_1,47.0,Ball Recovery,0,0.15207096914007218
3764238,1,3,968,972,8.3,1.6,0.0,0.0,0_0,1.0,Pass,0,0.01576224167627072
3764238,1,4,968,972,28.3,6.6,2.0,0.0,2_0,1.0,Pass,0,0.01909672751497934
3764238,1,5,968,972,116.3,80.0,11.0,7.0,11_7,2.0,Pass,0,0.3718592267115763
3764238,1,6,972,968,15.0,27.3,1.0,2.0,1_2,2.0,Pass,0,0.010498571990840883
3764238,1,7,968,972,34.7,45.9,3.0,4.0,3_4,2.0,Pass,0,0.03196231240640675
3764238,1,8,972,968,21.0,24.7,2.0,2.0,2_2,2.0,Duel,0,0.04117904040464383
3764238,1,9,968,972,56.5,60.1,5.0,6.0,5_6,3.0,Pass,0,0.03635279750916211
3764238,1,10,972,968,55.9,5.7,5.0,0.0,5_0,3.0,Duel,0,0.09286208564145816
3764238,1,11,972,968,66.6,0.1,6.0,0.0,6_0,4.0,Pass,0,0.07982900338991288
3764238,1,12,968,972,42.8,73.2,4.0,7.0,4_7,4.0,Ball Recovery,0,0.10536010381573582
3764238,1,13,968,972,44.9,80.0,4.0,7.0,4_7,4.0,Pass,0,0.07321213474873818
3764238,1,14,968,972,83.0,63.0,8.0,6.0,8_6,5.0,Pass,1,0.6541948542913523
3764238,1,15,972,968,11.4,67.3,1.0,6.0,1_6,5.0,Pass,0,0.010430643267613964
3764238,1,16,968,972,58.7,70.8,5.0,7.0,5_7,5.0,Ball Recovery,0,0.2070050228550747
3764238,1,17,968,972,70.3,75.1,7.0,7.0,7_7,6.0,Pass,0,0.14060269292032468
3764238,1,18,968,972,84.2,80.0,8.0,7.0,8_7,6.0,Pass,0,0.13999817398163603
3764238,1,19,968,972,51.8,80.0,5.0,7.0,5_7,6.0,Pass,0,0.06454894752798418
3764238,1,20,972,968,52.1,13.1,5.0,1.0,5_1,6.0,Pass,0,0.06914148224593128
3764238,1,21,972,968,53.3,0.1,5.0,0.0,5_0,6.0,Pass,0,0.017926723968195155
3764238,1,22,968,972,69.6,80.0,6.0,7.0,6_7,7.0,Pass,0,0.17450787005344862
3764238,1,23,972,968,53.8,5.0,5.0,0.0,5_0,7.0,Pass,0,0.03321023326447019
3764238,1,24,968,972,20.4,0.1,2.0,0.0,2_0,7.0,Pass,0,0.01333385463834664
3764238,1,25,972,968,120.0,0.1,11.0,0.0,11_0,8.0,Pass,0,0.6166274677803006
3764238,1,26,968,972,14.9,54.7,1.0,5.0,1_5,8.0,Ball Recovery,0,0.1035117373456144
3764238,1,27,968,972,21.6,67.5,2.0,6.0,2_6,9.0,Pass,0,0.038513834443686085
3764238,1,28,968,972,120.0,0.1,11.0,0.0,11_0,9.0,Pass,1,0.9365099749702671
3764238,1,30,968,972,35.4,23.3,3.0,2.0,3_2,10.0,Pass,0,0.04900066078600252
3764238,1,31,968,972,63.3,42.3,6.0,4.0,6_4,12.0,Ball Receipt*,0,0.10712929177383597
3764238,1,32,972,968,24.5,0.1,2.0,0.0,2_0,12.0,Pass,0,0.0048713828008405576
3764238,1,33,968,972,63.4,80.0,6.0,7.0,6_7,13.0,Pass,0,0.08718757626801926
3764238,1,34,968,972,65.4,3.3,6.0,0.0,6_0,16.0,Pass,0,0.1677449812819789
3764238,1,35,972,968,51.9,41.9,5.0,4.0,5_4,16.0,Pass,0,0.0673414414858909
3764238,1,36,968,972,54.7,12.5,5.0,1.0,5_1,17.0,Pass,0,0.16416940426140858
3764238,1,37,972,968,20.7,52.3,2.0,5.0,2_5,17.0,Pass,0,0.061596564667588796
3764238,1,38,968,972,53.9,4.0,5.0,0.0,5_0,17.0,Ball Recovery,0,0.07934272940164781
3764238,1,39,972,968,42.1,49.0,4.0,4.0,4_4,17.0,Pass,0,0.07878908228230644
3764238,1,40,972,968,104.9,12.6,10.0,1.0,10_1,19.0,Pass,0,0.49710877694478106
3764238,1,41,968,972,59.2,30.9,5.0,3.0,5_3,19.0,Ball Receipt*,0,0.03210235516996293
3764238,1,42,968,972,108.0,0.1,10.0,0.0,10_0,20.0,Pass,0,0.466359360693701
3764238,1,43,972,968,28.1,20.0,2.0,1.0,2_1,20.0,Ball Receipt*,0,0.0162072624432504
3764238,1,44,972,968,65.2,0.1,6.0,0.0,6_0,21.0,Pass,0,0.048885029937849114
3764238,1,45,968,972,36.6,59.7,3.0,5.0,3_5,21.0,Duel,0,0.09818149496550588
3764238,1,46,968,972,34.5,67.3,3.0,6.0,3_6,22.0,Pass,0,0.03514355263524989
3764238,1,47,972,968,61.0,40.1,6.0,4.0,6_4,23.0,Pass,0,0.016597880625368246
3764238,1,48,968,972,26.1,19.2,2.0,1.0,2_1,23.0,Pass,0,0.05945129146792523
3764238,1,49,972,968,39.3,71.6,3.0,7.0,3_7,24.0,Ball Receipt*,0,0.03644563157728215
3764238,1,50,968,972,26.9,48.5,2.0,4.0,2_4,24.0,Pass,0,0.06775105078624132
3764238,1,51,968,972,81.3,70.3,8.0,7.0,8_7,25.0,Pass,0,0.26304833017605533
3764238,1,52,972,968,105.6,43.8,10.0,4.0,10_4,25.0,Ball Recovery,0,0.39862609002812477
3764238,1,53,968,972,60.0,40.0,5.0,3.0,5_3,27.0,Pass,0,0.06114518381963665
3764238,1,54,968,972,78.7,0.1,7.0,0.0,7_0,28.0,Pass,0,0.17894298731349104
3764238,1,55,972,968,17.4,71.6,1.0,7.0,1_7,28.0,Ball Recovery,0,0.032378869060147954
3764238,1,56,972,968,50.2,0.1,5.0,0.0,5_0,28.0,Pass,0,0.03801402598834364
3764238,1,57,968,972,42.5,50.8,4.0,5.0,4_5,28.0,Ball Recovery,0,0.10815578207358106
3764238,1,58,972,968,19.5,58.3,1.0,5.0,1_5,29.0,Ball Receipt*,0,0.014268204251601992
3764238,1,59,972,968,29.9,58.5,2.0,5.0,2_5,29.0,Pass,0,0.06616843632374525
3764238,1,60,968,972,88.3,78.1,8.0,7.0,8_7,30.0,Pass,0,0.15507024505515324
3764238,1,61,968,972,120.0,80.0,11.0,7.0,11_7,31.0,Pass,1,0.8479066186031653
3764238,1,62,972,968,12.8,59.7,1.0,5.0,1_5,31.0,Ball Receipt*,0,0.005116521675831844
3764238,1,63,968,972,65.6,39.7,6.0,3.0,6_3,32.0,Ball Recovery,1,0.6857970813707055
3764238,1,65,972,968,27.1,15.7,2.0,1.0,2_1,32.0,Ball Receipt*,0,0.011744702037416722
3764238,1,66,972,968,49.5,17.1,4.0,1.0,4_1,32.0,Pass,0,0.050030692802937884
3764238,1,67,972,968,46.6,24.7,4.0,2.0,4_2,32.0,Pass,0,0.10804223103169618
3764238,1,68,972,968,37.4,0.1,3.0,0.0,3_0,32.0,Pass,0,0.008404065841892336
3764238,1,69,968,972,64.7,35.8,6.0,3.0,6_3,32.0,Pass,1,0.6687955797199195
3764238,1,70,972,968,61.0,40.1,6.0,4.0,6_4,34.0,Pass,0,0.019287400336072118
3764238,1,71,972,968,34.5,0.1,3.0,0.0,3_0,34.0,Pass,0,0.008497881561743132
3764238,1,72,968,972,56.0,60.8,5.0,6.0,5_6,35.0,Ball Receipt*,0,0.017489050069955374
3764238,1,73,972,968,42.3,12.7,4.0,1.0,4_1,35.0,Pass,0,0.06356900160805418
3764238,1,74,968,972,51.3,34.2,5.0,3.0,5_3,35.0,Pass,0,0.20334564537563843
3764238,1,75,972,968,37.1,7.3,3.0,0.0,3_0,36.0,Ball Receipt*,0,0.022153182615988993
3764238,1,76,972,968,35.0,0.1,3.0,0.0,3_0,37.0,Pass,0,0.011233468186374398
3764238,1,77,968,972,66.8,69.9,6.0,6.0,6_6,37.0,Ball Recovery,0,0.18583450079276853
3764238,1,78,972,968,23.3,73.5,2.0,7.0,2_7,38.0,Ball Receipt*,0,0.034090899503029196
3764238,1,79,968,972,55.4,22.7,5.0,2.0,5_2,38.0,Pass,0,0.11126220750194586
3764238,1,80,972,968,27.6,45.7,2.0,4.0,2_4,39.0,Pass,0,0.0618104865934702
3764238,1,81,968,972,68.2,57.0,6.0,5.0,6_5,39.0,Pass,0,0.22997712402532516
3764238,1,82,972,968,61.0,40.1,6.0,4.0,6_4,40.0,Pass,0,0.02325539983773635
3764238,1,83,968,972,83.7,80.0,8.0,7.0,8_7,40.0,Pass,0,0.12796518860035194
3764238,1,84,972,968,61.0,40.1,6.0,4.0,6_4,42.0,Pass,0,0.025817599734927456
3764238,1,85,968,972,32.1,80.0,3.0,7.0,3_7,42.0,Pass,0,0.01491127137950083
3764238,1,86,972,968,60.2,5.9,6.0,0.0,6_0,44.0,Ball Receipt*,0,0.028198049541952475
3764238,1,87,968,972,60.4,74.2,6.0,7.0,6_7,44.0,Pass,0,0.15376559742933435
3764238,1,88,968,972,95.4,71.1,9.0,7.0,9_7,47.0,Pass,1,0.7166688129380764
3764238,1,89,972,968,41.6,76.6,4.0,7.0,4_7,47.0,Ball Receipt*,0,0.030366101340753193
3764238,2,91,968,972,61.0,40.1,6.0,4.0,6_4,45.0,Pass,0,0.03195656270520447
3764238,2,92,972,968,15.4,18.6,1.0,1.0,1_1,46.0,Ball Receipt*,0,0.01484296348125016
3764238,2,93,968,972,30.1,31.2,3.0,3.0,3_3,46.0,Ball Recovery,0,0.19233665290207927
3764238,2,94,972,968,62.0,10.0,6.0,0.0,6_0,47.0,Ball Receipt*,0,0.03332615298214933
3764238,2,95,968,972,55.4,56.9,5.0,5.0,5_5,48.0,Pass,0,0.11008099053916051
3764238,2,96,972,968,103.6,80.0,10.0,7.0,10_7,48.0,Pass,0,0.22985739796097587
3764238,2,97,972,968,93.3,65.4,9.0,6.0,9_6,49.0,Pass,0,0.5485786144749537
3764238,2,98,968,972,12.6,29.1,1.0,2.0,1_2,49.0,Ball Receipt*,0,0.007958739184234903
3764238,2,99,972,968,39.7,71.2,3.0,7.0,3_7,49.0,Duel,0,0.085161988471737
3764238,2,100,972,968,53.1,73.3,5.0,7.0,5_7,50.0,Pass,0,0.07833001451329175
3764238,2,101,968,972,37.7,50.5,3.0,5.0,3_5,50.0,Ball Recovery,0,0.11054754095798155
3764238,2,102,968,972,30.9,25.2,3.0,2.0,3_2,50.0,Pass,0,0.03699274025573384
3764238,2,103,972,968,60.0,40.0,5.0,3.0,5_3,52.0,Pass,0,0.0639338332590747
3764238,2,104,968,972,21.0,14.4,2.0,1.0,2_1,52.0,Pass,0,0.05400353338203571
3764238,2,105,972,968,60.0,40.0,5.0,3.0,5_3,54.0,Pass,0,0.06305068067811062
3764238,2,106,968,972,38.1,28.8,3.0,2.0,3_2,54.0,Pass,0,0.04979227646695062
3764238,2,107,968,972,87.0,0.1,8.0,0.0,8_0,54.0,Pass,1,0.5328915544492884
3764238,2,108,972,968,60.0,40.0,5.0,3.0,5_3,55.0,Pass,0,0.07430974196486644
3764238,2,109,968,972,41.0,5.0,4.0,0.0,4_0,55.0,Duel,0,0.20046173047062146
3764238,2,110,968,972,44.3,0.1,4.0,0.0,4_0,56.0,Pass,0,0.08563772651359353
3764238,2,111,972,968,65.9,3.4,6.0,0.0,6_0,56.0,Ball Receipt*,0,0.05260142608406089
3764238,2,112,968,972,57.7,76.3,5.0,7.0,5_7,56.0,Pass,0,0.05965161879385195
3764238,2,113,972,968,92.3,56.4,9.0,5.0,9_5,58.0,Ball Receipt*,0,0.11770971842585844
3764238,2,114,968,972,25.7,10.7,2.0,1.0,2_1,58.0,Pass,0,0.04463098901471429
3764238,2,115,968,972,98.7,80.0,9.0,7.0,9_7,60.0,Pass,0,0.3873356119813487
3764238,2,116,972,968,56.0,10.8,5.0,1.0,5_1,60.0,Ball Recovery,0,0.18340715023690027
3764238,2,117,968,972,18.0,11.9,1.0,1.0,1_1,60.0,Ball Recovery,0,0.05337767417801193
3764238,2,118,972,968,62.2,0.1,6.0,0.0,6_0,60.0,Pass,0,0.09822376081913015
3764238,2,119,968,972,19.2,28.3,1.0,2.0,1_2,61.0,Ball Receipt*,0,0.017577348991236842
3764238,2,120,972,968,13.7,80.0,1.0,7.0,1_7,62.0,Pass,0,0.016881866119672816
3764238,2,121,968,972,78.9,10.5,7.0,1.0,7_1,62.0,Pass,0,0.165427657066073
3764238,2,122,972,968,31.5,37.2,3.0,3.0,3_3,63.0,Ball Recovery,0,0.18632336649406753
3764238,2,124,968,972,16.5,36.7,1.0,3.0,1_3,65.0,Referee Ball-Drop,0,0.012414249913557747
3764238,2,125,972,968,103.6,43.4,10.0,4.0,10_4,65.0,Referee Ball-Drop,0,0.07717772923396708
3764238,2,126,968,972,24.1,46.1,2.0,4.0,2_4,65.0,Ball Receipt*,0,0.01366808243724258
3764238,2,127,972,968,63.9,24.0,6.0,2.0,6_2,66.0,Ball Receipt*,0,0.051188498967427734
3764238,2,128,968,972,50.7,57.9,5.0,5.0,5_5,66.0,Pass,0,0.07522677640408515
3764238,2,129,972,968,25.1,56.4,2.0,5.0,2_5,67.0,Ball Receipt*,0,0.09912610469123764
3764238,2,130,968,972,25.2,44.1,2.0,4.0,2_4,67.0,Ball Receipt*,0,0.013547400854006941
3764238,2,131,968,972,91.7,80.0,9.0,7.0,9_7,68.0,Pass,0,0.2635350035981581
3764238,2,132,972,968,77.9,61.5,7.0,6.0,7_6,69.0,Ball Receipt*,0,0.04140751128305946
3764238,2,133,972,968,107.5,80.0,10.0,7.0,10_7,69.0,Pass,0,0.26844867112022347
3764238,2,134,968,972,13.0,54.8,1.0,5.0,1_5,69.0,Ball Receipt*,0,0.0031788805406693164
3764238,2,135,972,968,17.2,22.2,1.0,2.0,1_2,70.0,Ball Receipt*,0,0.0034753370443852687
3764238,2,136,968,972,50.3,75.9,5.0,7.0,5_7,70.0,Pass,0,0.08233202002123155
3764238,2,137,968,972,120.0,80.0,11.0,7.0,11_7,71.0,Pass,1,0.8720542272223901
3764238,2,138,972,968,60.0,40.0,5.0,3.0,5_3,72.0,Pass,0,0.06513810096668879
3764238,2,139,968,972,35.7,0.1,3.0,0.0,3_0,72.0,Pass,0,0.08381834290706187
3764238,2,140,968,972,99.3,80.0,9.0,7.0,9_7,73.0,Pass,0,0.41383813648190126
3764238,2,141,972,968,17.1,75.8,1.0,7.0,1_7,73.0,Ball Recovery,0,0.031733364698830466
3764238,2,142,972,968,96.6,55.3,9.0,5.0,9_5,74.0,Ball Receipt*,0,0.13342321784058198
3764238,2,143,968,972,46.5,31.3,4.0,3.0,4_3,74.0,Ball Recovery,0,0.12216979961537756
3764238,2,144,968,972,70.7,80.0,7.0,7.0,7_7,74.0,Pass,0,0.06886332375860808
3764238,2,145,968,972,54.2,23.1,5.0,2.0,5_2,75.0,Pass,0,0.0639884202367373
3764238,2,146,972,968,85.7,76.8,8.0,7.0,8_7,75.0,Ball Receipt*,0,0.09448624144958204
3764238,2,147,972,968,97.3,80.0,9.0,7.0,9_7,76.0,Pass,0,0.24731665621066878
3764238,2,148,968,972,97.1,11.8,9.0,1.0,9_1,78.0,Referee Ball-Drop,0,0.19558789204618943
